kood,kasRegistrivara,arveleVoetud,ads_oid,x,y,ehrKood,peamineKasutusTekst,seisundTekst,kasulikPind,energiamargis,margiseAeg,aadresstekst
KV15543H1,true,"1997-12-16",ME00779449,6462757.91,648722.05,"104047686","Põhikooli või gümnaasiumi õppehoonehoone","kasutusel",2723.1,"","","Tartu maakond, Nõo vald, Nõo alevik, K. Aigro tn 3a"
KV15589H1,true,"1998-02-25",ME03362043,6516311.98,638667.42,"120705827","Puidutööstuse hoone","kasutusel",181.0,"","","Jõgeva maakond, Jõgeva vald, Jõgeva alevik, Sauna tn 1"
KV15608H1,true,"1998-04-20",ME01175802,6540976.17,427072.01,"115006891","Muu büroo- või administratiivhoone","kasutusel",724.9,"E","","Hiiu maakond, Hiiu vald, Kärdla linn, Väike-Tiigi tn 8"
KV15609H1,true,"1998-02-26",,,,"","","",,"","",""
KV15609H2,true,"1998-02-26",,,,"","","",,"","",""
KV15625H2,true,"2016-06-14",,,,"","","kasutusest maas",10.0,"","",""
KV15796H1,true,"1998-10-15",,,,"","","",,"","",""
KV15796H2,true,"1998-10-15",,,,"","","",,"","",""
KV15842H1,true,"1997-05-20",,,,"","Muu erihoone","kasutusel",13.0,"","",""
KV15842H2,true,"1997-05-20",,,,"","Muu erihoone","kasutusel",103.3,"","",""
KV15842H3,true,"2000-02-15",,,,"","Katlamaja, boilerjaam","kasutusel",1018.9,"","",""
KV15842H4,true,"2000-02-15",,,,"","Sõidukite teeninduse hoone","kasutusel",1770.1,"","",""
KV15842H6,true,"2000-05-12",,,,"","Muu haridus- või teadushoone, nagu näiteks labor, õppetöökoda, ilmajaam ja observatoorium","kasutusel",2509.7,"","",""
KV15842H7,true,"2000-05-12",,,,"","Spordihall, võimla (puuduvad kohad pealtvaatajatele)","kasutusel",708.3,"","",""
KV15842H8,true,"2008-12-11",,,,"","Muu tööstuse laohoone","kasutusel",638.4,"","",""
KV15935H1,true,"1996-10-30",,,,"","","",,"","",""
KV15935H10,true,"1996-10-30",,,,"","","",,"","",""
KV15935H11,true,"1996-10-30",,,,"","","",,"","",""
KV15935H12,true,"1996-10-30",,,,"","","",,"","",""
KV15935H13,true,"1999-05-10",,,,"","","",,"","",""
KV15935H14,true,"1996-10-30",,,,"","","",,"","",""
KV15935H15,true,"1998-05-05",,,,"","","",,"","",""
KV15935H16,true,"1998-05-05",,,,"","","",,"","",""
KV15935H17,true,"1999-05-10",,,,"","","",,"","",""
KV15935H2,true,"1996-10-30",,,,"","","",,"","",""
KV15935H3,true,"1996-10-30",,,,"","","",,"","",""
KV15935H4,true,"1996-10-30",,,,"","","",,"","",""
KV15935H5,true,"1996-10-30",,,,"","","",,"","",""
KV15935H6,true,"1996-10-30",,,,"","","",,"","",""
KV15935H7,true,"1996-10-30",,,,"","","",,"","",""
KV15935H8,true,"1996-10-30",,,,"","","",,"","",""
KV15935H9,true,"1996-10-30",,,,"","","",,"","",""
KV16061H1,true,"2004-08-23",,,,"114018415","","",979.8,"","",""
KV16061H2,true,"2004-08-23",,,,"114018416","","",3.1,"","",""
KV1619H1,true,"1999-06-10",ME03294632,6405761.41,621185.44,"120688034","Arhiiv","kasutusel",1732.0,"","","Valga maakond, Valga linn, Vabaduse tn 6"
KV16311H1,true,"1998-06-04",ME00658764,6586306.74,539985.0,"101042946","Kutseõppeasutuse õppehoone","kasutusel",14316.4,"C","","Harju maakond, Tallinn, Kristiine linnaosa, Sõpruse pst 182"
KV16345H1,true,"1997-01-28",ME01803497,,,"120575005","Katlamaja, boilerjaam","kasutusel",474.6,"","","Jõgeva maakond, Põltsamaa vald, Väike-Kamari küla, Kaarlimõisa tee 6"
KV16384H1,true,"1997-10-30",,,,"","Muu põllu-, metsa-, jahi- või kalamajandushoone","kasutusel",27.6,"","",""
KV16385H1,true,"1997-10-30",,,,"106021027","","",190.0,"","",""
KV16385H2,true,"1997-10-30",,,,"106021033","","",180.0,"","",""
KV16385H3,true,"1997-10-30",,,,"106021029","","",65.0,"","",""
KV16385H4,true,"1997-10-30",,,,"106021032","","",65.0,"","",""
KV16385H5,true,"1997-10-30",,,,"106021031","","",65.0,"","",""
KV16390H1,true,"1998-01-20",ME00870052,,,"110021143","Muu erihoone","kasutusel",13.6,"","","Põlva maakond, Põlva vald, Taevaskoja küla, Saesaare parkla"
KV16641H1,true,"1997-06-09",ME00868779,6581922.56,633455.82,"108043439","Arhiiv","kasutusel",2548.1,"","","Lääne-Viru maakond, Rakvere linn, Näituse tn 23"
KV16755H1,true,"2006-05-26",ME01064272,,,"114002336","Katlamaja, boilerjaam","kasutusel",648.5,"","","Jõgeva maakond, Jõgeva vald, Jõgeva alevik, Seemne tn 10"
KV16755H2,true,"2014-02-19",ME01064276,,,"114002337","Energeetikaettevõtte hoone","kasutusel",61.7,"","","Jõgeva maakond, Jõgeva vald, Jõgeva alevik, Seemne tn 10"
KV16755H3,true,"2014-02-19",ME01064545,,,"114002401","Katlamaja, boilerjaam","kasutusel",129.9,"","","Jõgeva maakond, Jõgeva vald, Jõgeva alevik, Seemne tn 10"
KV16759H3,true,"2013-04-19",ME00659431,6588777.82,542291.61,"101043781","Muu haridus- või teadushoone, nagu näiteks labor, õppetöökoda, ilmajaam ja observatoorium","kasutusel",1863.5,"F","","Harju maakond, Tallinn, Kesklinna linnaosa, Müürivahe tn 12 // Vabaduse väljak 4"
KV16761H3,true,"2011-12-15",ME02027430,6541026.25,472433.1,"105015894","Põhikooli või gümnaasiumi õppehoonehoone","kasutusel",2533.4,"C","","Lääne maakond, Noarootsi vald, Pürksi küla / Birkas, Pürksi keskus 10"
KV16761H4,true,"2011-12-15",ME02027431,6541098.36,472409.28,"105015895","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",47.9,"","","Lääne maakond, Noarootsi vald, Pürksi küla / Birkas, Pürksi keskus 10"
KV1684H3,true,"2011-11-10",,,,"103029626","","",364.2,"","",""
KV1684H4,true,"2011-11-10",,,,"103029633","","",132.1,"","",""
KV16875H1,true,"2006-05-31",,,,"","Muu tööstusharu tootmishoone","kasutusel",351.1,"","",""
KV16912H1,true,"1997-01-23",,,,"","","",,"","",""
KV17000H1,true,"2000-10-03",,,,"","","",,"","",""
KV17001H1,true,"2000-10-03",,,,"","","",,"","",""
KV17044H6,true,"2014-08-18",ME03208817,,,"111035352","Muu büroo- või administratiivhoone","kasutusel",259.8,"H","","Valga maakond, Karula vald, Raavitsa küla, Valga kontor"
KV17044H7,true,"2014-08-18",ME03208818,,,"111035363","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",89.2,"","","Valga maakond, Karula vald, Raavitsa küla, Valga kontor"
KV17044H8,true,"2014-08-18",ME03208819,,,"111035364","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",13.9,"","","Valga maakond, Karula vald, Raavitsa küla, Valga kontor"
KV17044H9,true,"2014-08-18",ME01035028,,,"120075976","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","ehitusluba antud",26.6,"","","Valga maakond, Karula vald, Raavitsa küla, Valga kontor"
KV17046H1,true,"1998-03-12",,,,"","","",,"","",""
KV17046H2,true,"1998-03-12",,,,"","","",,"","",""
KV17046H3,true,"1998-09-10",,,,"","","",,"","",""
KV17047H1,true,"1998-03-12",,,,"","","",,"","",""
KV17048H2,true,"2016-09-27",ME01989951,6439745.79,498228.97,"103043034","Büroohoone","kasutusel",69.5,"","","Pärnu maakond, Kihnu vald, Rootsiküla, Ilmajaama"
KV17048H3,true,"2016-09-27",ME01989952,,,"103043035","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",43.0,"","","Pärnu maakond, Kihnu vald, Rootsiküla, Ilmajaama"
KV17060H1,true,"2006-04-06",,,,"","Üksikelamu","kasutusel",77.2,"","",""
KV17060H2,true,"2006-04-06",,,,"","Muuseum","kasutusel",132.8,"","",""
KV17060H3,true,"2006-04-06",,,,"","Muuseum","kasutusel",29.0,"","",""
KV17060H4,true,"2006-04-06",,,,"","Muu garaaž","kasutusel",45.5,"","",""
KV17060H5,true,"2006-04-06",,,,"","Muu büroo- või administratiivhoone","kasutusel",12.3,"","",""
KV17098H2,true,"2013-04-02",ME00653463,6588215.21,544609.15,"101036701","Kutseõppeasutuse õppehoone","kasutusel",10574.9,"F","","Harju maakond, Tallinn, Lasnamäe linnaosa, Majaka tn 2"
KV17110H1,true,"2011-07-06",,,,"","","",,"","",""
KV17111H2,true,"2011-08-09",EE00766593,6474604.71,661857.63,"104033771","Büroohoone","kasutusel",367.6,"D","","Tartu maakond, Tartu linn, Rõõmu tee 1"
KV17135H1,true,"2007-09-27",ME01825030,6590546.11,604881.14,"120301086","Kaevumaja","ehitamisel",9.0,"","","Harju maakond, Kuusalu vald, Suru küla, Keldripõllu"
KV17135H2,true,"2007-09-27",ME01825028,,,"120301082","Sisekaitse- või kaitseväehoone","ehitamisel",808.6,"","","Harju maakond, Kuusalu vald, Tõreska küla, Keskpolügooni teeninduskeskus"
KV17135H3,true,"2007-09-27",ME01825028,,,"120301082","Sisekaitse- või kaitseväehoone","ehitamisel",808.6,"","","Harju maakond, Kuusalu vald, Tõreska küla, Keskpolügooni teeninduskeskus"
KV17135H4,true,"2007-09-27",ME01825027,6590792.07,605678.64,"120301081","Sisekaitse- või kaitseväehoone","ehitamisel",462.1,"","","Harju maakond, Kuusalu vald, Tõreska küla, Keskpolügooni teeninduskeskus"
KV17135H5,true,"2007-09-27",ME01825026,,,"120301074","Sisekaitse- või kaitseväehoone","ehitamisel",558.4,"","","Harju maakond, Kuusalu vald, Tõreska küla, Keskpolügooni teeninduskeskus"
KV17207H1,true,"2005-09-21",ME02301753,,,"101035935","Päästeteenistuse hoone, tuletõrjedepoo","kasutusel",743.9,"H","2013-12-12","Harju maakond, Tallinn, Kristiine linnaosa, Paldiski mnt 47"
KV17207H2,true,"2005-10-14",,,,"120247376","","",37.6,"","",""
KV17207H3,true,"2005-10-14",,,,"","","",709.7,"","",""
KV17208H1,true,"1999-04-30",,,,"","","",,"","",""
KV17209H1,true,"1999-05-03",,,,"","","",,"","",""
KV17210H1,true,"1998-01-16",,,,"","","",,"","",""
KV17211H1,true,"1998-01-16",,,,"","","",,"","",""
KV17212H1,true,"2004-05-20",,,,"","","",,"","",""
KV17213H1,true,"2004-05-20",,,,"","","",,"","",""
KV17214H1,true,"2004-05-20",,,,"","","",,"","",""
KV17215H1,true,"2004-05-20",,,,"","","",,"","",""
KV17216H1,true,"2004-05-20",,,,"","","",,"","",""
KV17218H1,true,"1997-12-15",,,,"","","",,"","",""
KV17219H1,true,"2009-01-25",,,,"","","",104.8,"","",""
KV17316H1,true,"1997-02-12",,,,"113024859","","",0.0,"","",""
KV17407H1,true,"1998-02-25",ME01040424,,,"120155321","Katlamaja, boilerjaam","ehitusluba antud",79.8,"","","Põlva maakond, Laheda vald, Tilsi küla, Lastekodu"
KV17407H2,true,"1998-02-25",EE00879439,6429050.21,677563.45,"110024980","Lastekodu","kasutusel",2492.0,"","","Põlva maakond, Laheda vald, Tilsi küla, Koostöökeskuse"
KV17415H1,true,"2006-08-18",ME02107992,,,"116010326","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",32.4,"","","Harju maakond, Kuusalu vald, Suru küla, Keldripõllu"
KV17419H1,true,"2006-10-18",EE00881316,,,"110025726","Suvila, aiamaja","kasutusel",68.5,"","","Põlva maakond, Põlva vald, Valgesoo küla, Kiidjärve metskond 55"
KV17419H3,true,"2006-10-18",ME00867293,,,"110020049","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",155.0,"","","Põlva maakond, Põlva vald, Valgesoo küla, Kiidjärve metskond 55"
KV17427H1,true,"2006-10-18",EE00872974,,,"110022295","Üksikelamu","kasutusel",136.0,"","","Põlva maakond, Põlva vald, Valgesoo küla, Otteni veski"
KV17439H1,true,"1998-02-04",ME00841329,6562363.83,647541.74,"108034003","Metsa-, jahi- või kalamajandushoone","kasutusel",69.2,"","","Lääne-Viru maakond, Vinni vald, Roela alevik, Tartu mnt 32"
KV17456H1,true,"1997-05-26",ME01173017,,,"120275898","Sisekaitse- või kaitseväehoone","kasutusel",94.1,"","","Tartu maakond, Tartu linn, Puiestee tn 112c"
KV17458H1,true,"1997-05-26",ME00992662,,,"120281078","Sisekaitse- või kaitseväehoone","kasutusel",1755.4,"","","Tartu maakond, Tartu linn, Raatuse tn 110"
KV17458H2,true,"1997-05-26",ME01005371,,,"120291669","Sisekaitse- või kaitseväehoone","kasutusel",260.8,"","","Tartu maakond, Tartu linn, Raatuse tn 110"
KV17458H7,true,"2011-10-21",ME01130059,,,"120254052","Garaaž","kasutusel",1020.0,"","","Tartu maakond, Tartu linn, Raatuse tn 110"
KV17458H8,true,"2014-01-03",ME03201673,,,"120659803","Sisekaitse- või kaitseväehoone","ehitusluba antud",1921.5,"","","Tartu maakond, Tartu linn, Raatuse tn 110"
KV17458H9,true,"2014-01-03",ME03201819,,,"120659810","Sisekaitse- või kaitseväehoone","ehitusluba antud",1921.5,"","","Tartu maakond, Tartu linn, Raatuse tn 110"
KV17467H1,true,"1998-09-16",,,,"","","",,"","",""
KV17468H1,true,"1996-12-17",,,,"","","",,"","",""
KV17468H2,true,"1996-12-17",,,,"","","",,"","",""
KV17469H1,true,"1996-12-16",,,,"","","",,"","",""
KV17470H1,true,"2000-05-15",,,,"","","",,"","",""
KV17471H1,true,"1996-12-16",,,,"","","",,"","",""
KV17471H2,true,"1996-12-16",,,,"","","",,"","",""
KV17472H1,true,"1996-12-16",,,,"","","",,"","",""
KV17473H1,true,"1996-12-16",,,,"","","",,"","",""
KV17474H1,true,"1996-12-16",,,,"","","",,"","",""
KV17475H1,true,"1996-12-16",,,,"","","",,"","",""
KV17476H1,true,"1996-12-16",,,,"","","",,"","",""
KV17479H1,true,"2007-02-19",,,,"","Administratiivhoone","kasutusel",1109.3,"","",""
KV17479H2,true,"2007-02-19",,,,"","Muu põllu-, metsa-, jahi- või kalamajandushoone","kasutusel",350.0,"","",""
KV17479H3,true,"2007-02-19",,,,"","Põllumajandusmasinate remonditöökoda või hoiukuur","kasutusel",424.2,"","",""
KV17497H3,true,"2016-02-19",ME02178997,,,"120628277","Päästeteenistuse hoone, tuletõrjedepoo","kasutusel",1255.6,"E","","Valga maakond, Valga linn, Karja tn 16"
KV17550H2,true,"2012-11-20",EE00723669,6471213.52,529870.65,"103037494","Muu kolme või enama korteriga elamu","kasutusel",283.4,"","","Pärnu maakond, Pärnu linn, Suur-Posti tn 15"
KV1762H1,true,"1997-10-21",,,,"103037679","","",450.0,"","",""
KV1762H2,true,"1997-10-21",,,,"103037681","","",96.3,"","",""
KV1762H3,true,"1997-10-21",,,,"103037687","","",281.9,"","",""
KV1762H4,true,"1997-10-21",,,,"103037689","","",119.6,"","",""
KV1762H5,true,"1997-10-21",,,,"103037686","","",104.6,"","",""
KV1762H6,true,"1997-10-21",,,,"103037688","","",120.3,"","",""
KV1762H7,true,"1997-10-21",,,,"103037691","","",38.2,"","",""
KV1762H8,true,"1997-10-21",,,,"103037685","","",86.0,"","",""
KV1762H9,true,"1997-10-21",,,,"103037692","","",27.2,"","",""
KV17705H2,true,"2011-03-29",,,,"101020887","","",5148.8,"","",""
KV17706H1,true,"1997-03-17",ME00770666,6474718.49,659244.04,"104038299","Põhikooli või gümnaasiumi õppehoonehoone","kasutusel",1025.1,"","","Tartu maakond, Tartu linn, Vabaduse pst 14"
KV17706H2,true,"1997-03-18",EE00770667,6474579.98,659248.17,"104038301","Põhikooli või gümnaasiumi õppehoonehoone","kasutusel",1347.6,"","","Tartu maakond, Tartu linn, Munga tn 16"
KV17707H1,true,"2006-10-05",ME01071162,6580281.52,506162.36,"120531327","Jäätmehoidla hoone","kasutusel",3152.5,"","","Harju maakond, Paldiski linn, Leetse tee 21"
KV17726H1,true,"1997-04-25",ME01652551,6461183.75,644864.27,"104038813","Muu tööstuse laohoone","kasutusel",561.3,"","","Tartu maakond, Nõo vald, Tõravere alevik, Observatooriumi tn 2"
KV17726H2,true,"1997-04-25",ME01652562,6461215.72,644840.93,"104038829","Muu tööstuse laohoone","kasutusel",171.4,"","","Tartu maakond, Nõo vald, Tõravere alevik, Observatooriumi tn 2"
KV17726H3,true,"1997-10-02",ME01652550,6461194.93,644832.3,"104038811","Muu tööstuse laohoone","kasutusel",20.0,"","","Tartu maakond, Nõo vald, Tõravere alevik, Observatooriumi tn 2"
KV17727H1,true,"1997-04-25",ME01652561,6461121.15,644942.6,"104038828","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",41.9,"","","Tartu maakond, Nõo vald, Tõravere alevik, Observatooriumi tn 11a"
KV17728H1,true,"1997-04-25",,,,"","","",,"","",""
KV17742H1,true,"2006-10-16",,,,"","","",,"","",""
KV17773H1,true,"1998-04-29",,,,"","","",,"","",""
KV17777H1,true,"1998-01-09",ME00792636,6492555.29,471717.1,"105012639","Teadus- ja metoodikaasutuse hoone","kasutusel",90.1,"","","Lääne maakond, Hanila vald, Virtsu alevik, Tallinna mnt 9"
KV17777H2,true,"2016-05-20",ME00792637,,,"105012640","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",31.5,"","","Lääne maakond, Hanila vald, Virtsu alevik, Tallinna mnt 9"
KV17781H1,true,"2006-10-30",EE01042164,,,"116026254","Üksikelamu","kasutusest maas",67.5,"","","Harju maakond, Kuusalu vald, Pala küla, Soo"
KV17803H1,true,"1997-11-11",,,,"","","",,"","",""
KV17803H2,true,"1997-11-11",,,,"","","",,"","",""
KV17803H3,true,"1997-11-11",,,,"","","",,"","",""
KV17963H1,true,"2000-03-28",,,,"","","",,"","",""
KV17973H1,true,"1997-10-10",,,,"","","",,"","",""
KV17976H3,true,"2016-08-25",,,,"","","",,"","",""
KV17977H1,true,"2016-08-25",,,,"","","",,"","",""
KV17980H1,true,"2010-03-17",,,,"","","",1609.5,"","",""
KV17980H2,true,"2010-05-04",,,,"","","",294.0,"","",""
KV18081H1,true,"2005-09-21",,,,"","","",,"","",""
KV18148H1,true,"1998-01-13",ME02270009,6516539.91,638887.94,"120641036","Muu põllu-, metsa-, jahi- või kalamajandushoone","kasutusel",675.5,"G","2014-05-09","Jõgeva maakond, Jõgeva vald, Jõgeva alevik, M. Pilli haru 1"
KV18149H1,true,"1998-01-13",ME03360096,6516752.64,638854.17,"120704934","Muu põllu-, metsa-, jahi- või kalamajandushoone","kasutusel",346.0,"","","Jõgeva maakond, Jõgeva vald, Jõgeva alevik, M. Pilli haru 3/1"
KV18149H2,true,"1998-01-13",ME03360097,6516736.23,638830.15,"120704936","Muu põllu-, metsa-, jahi- või kalamajandushoone","kasutusel",305.5,"","","Jõgeva maakond, Jõgeva vald, Jõgeva alevik, M. Pilli haru 3/2"
KV18208H1,true,"1997-03-07",,,,"","","",,"","",""
KV18210H1,true,"2006-11-01",,,,"113017104","","",45.9,"","",""
KV18211H1,true,"2006-11-01",,,,"113017104","","",27.7,"","",""
KV18219H1,true,"1998-02-03",,,,"120294841","","",410.3,"","",""
KV18220H1,true,"1995-11-07",ME01160668,6420661.06,678660.22,"120267319","Kutseõppeasutuse õppehoone","kasutusel",3124.0,"C","","Võru maakond, Võru vald, Väimela alevik, Kooli tee 1"
KV18220H2,true,"1996-01-02",EE01072098,6420637.98,678574.86,"120531701","Ühiselamu üliõpilastele või õpilastele","kasutusel",1472.1,"D","","Võru maakond, Võru vald, Väimela alevik, Kooli tee 2a"
KV18220H3,true,"1996-01-02",EE01169194,6420594.31,678546.82,"120272753","Ühiselamu üliõpilastele või õpilastele","kasutusel",1414.0,"C","","Võru maakond, Võru vald, Väimela alevik, Kooli tee 5"
KV18220H4,true,"1996-01-02",EE01012019,6420601.59,678611.71,"120294823","Ühiselamu üliõpilastele või õpilastele","kasutusel",1575.0,"C","","Võru maakond, Võru vald, Väimela alevik, Kooli tee 3"
KV18279H1,true,"1998-07-14",,,,"102030984","","",273.0,"","",""
KV18279H2,true,"1998-07-14",,,,"102030985","","",24.8,"","",""
KV18279H3,true,"1998-07-14",,,,"102030986","","",96.1,"","",""
KV18279H4,true,"1998-07-14",,,,"102030983","","",337.0,"","",""
KV18289H1,true,"1998-01-05",ME03308001,6633588.59,632406.32,"120690677","Muu erihoone","kasutusel",43.3,"","","Lääne-Viru maakond, Vihula vald, Vainupea küla, Tuuliku"
KV18289H2,true,"2001-04-27",ME03308010,6633540.29,632432.81,"120690678","Muu erihoone","kasutusel",74.7,"","","Lääne-Viru maakond, Vihula vald, Vainupea küla, Tuuliku"
KV18290H1,true,"1998-01-02",ME03308011,6633458.82,632445.07,"120690679","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",18.1,"","","Lääne-Viru maakond, Vihula vald, Vainupea küla, Majaka"
KV18290H2,true,"1998-01-05",ME03308018,6633463.29,632425.24,"120690680","Muu erihoone","kasutusel",54.4,"","","Lääne-Viru maakond, Vihula vald, Vainupea küla, Majaka"
KV18290H3,true,"1998-01-05",EE03308034,6633503.73,632417.09,"120690686","Üksikelamu","kasutusel",161.4,"","","Lääne-Viru maakond, Vihula vald, Vainupea küla, Majaka"
KV18320H1,true,"1997-06-06",,,,"","","kasutusest maas",66.1,"","",""
KV18320H10,true,"2014-09-03",ME03317068,6551653.06,546962.85,"120691703","Sisekaitse- või kaitseväehoone","kasutusel",14.6,"","","Rapla maakond, Rapla vald, Seli küla, Seli mõis"
KV18320H11,true,"2015-03-12",,,,"120717604","Katlamaja, boilerjaam","kasutusel",116.7,"","",""
KV18320H2,true,"1997-06-06",ME01881723,6551784.41,547256.86,"120584334","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","ehitamisel",606.4,"","","Rapla maakond, Rapla vald, Seli küla, Seli mõis"
KV18320H3,true,"1997-06-06",,,,"","","kasutusest maas",69.0,"","",""
KV18320H4,true,"1997-06-06",,,,"","","kasutusest maas",313.5,"","",""
KV18320H5,true,"1997-06-06",ME01646230,6551758.19,547115.27,"109015586","Haigla","kasutusel",1495.0,"","","Rapla maakond, Rapla vald, Seli küla, Seli mõis"
KV18320H6,true,"1997-06-06",ME01646232,6551718.4,547076.95,"109015588","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",96.3,"","","Rapla maakond, Rapla vald, Seli küla, Seli mõis"
KV18320H7,true,"1997-06-06",ME01646233,6551665.25,547049.99,"109015589","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",80.2,"","","Rapla maakond, Rapla vald, Seli küla, Seli mõis"
KV18320H8,true,"2007-01-31",EE01646231,6551687.32,547145.7,"109015587","Üksikelamu","kasutusel",327.3,"","","Rapla maakond, Rapla vald, Seli küla, Seli mõis/1"
